method,node,controller_seed,test_seed,amplitude,eta,relative_bound,state_guard_hits,model_sha256,initial_x,initial_y,mae,rmse,mean_l1,steady_l1,final_l1,mean_abs_u,energy_u,saturation_fraction
Fixed_k8,2,-1,105,0.03,2.0,0.06,0,deterministic,"[-0.42927682399749756, 0.11211804300546646, 0.4673515558242798]","[-0.602249801158905, -0.4704720079898834, -0.3490790128707886]",3.164232861835909,4.037604468257698,9.492698585507727,10.476615635885132,12.155269026756287,1.6366276418479007,58.040204673144174,0.0025
Fixed_k8,2,-1,106,0.03,2.0,0.06,0,deterministic,"[-0.8895044922828674, 0.2718296945095062, -0.8628385663032532]","[0.9502007961273193, -0.6974973678588867, -0.4096177816390991]",2.8294795155788424,3.7520756805924265,8.488438546736527,7.20449683226553,7.460350871086121,1.5061913470451969,54.777416280040825,0.005
Fixed_k8,2,-1,107,0.03,2.0,0.06,0,deterministic,"[0.6331554651260376, -0.5412940382957458, -0.558035135269165]","[-0.916957676410675, -0.7854737043380737, 0.4266817569732666]",1.7759932332353996,2.341794885954437,5.327979699706199,4.2687563436266815,2.4524583220481873,0.9710228122083326,21.762446222148938,0.0
Fixed_k8,2,-1,108,0.03,2.0,0.06,0,deterministic,"[0.2364661693572998, 0.06543176621198654, 0.1095544770359993]","[-0.17992550134658813, -0.7554280757904053, 0.9981473684310913]",3.307530385362339,4.257000920653065,9.922591156087018,11.935982377624805,13.323718190193176,1.6680392912795716,60.21886180334468,0.005
Fixed_k8,2,-1,109,0.03,2.0,0.06,0,deterministic,"[0.9988187551498413, 0.9677178263664246, 0.040775928646326065]","[0.3314192593097687, -0.585135817527771, 0.520487904548645]",3.327877765674692,4.42630497997741,9.983633297024076,9.413645535983422,8.008635744452477,1.6430582615205476,66.31551831982057,0.01
Fixed_k8,2,-1,110,0.03,2.0,0.06,0,deterministic,"[-0.10864169895648956, 0.04931486025452614, -0.4704791009426117]","[-0.871351957321167, 0.2730865180492401, -0.019966647028923035]",2.090895986960193,2.8114540928456306,6.272687960880579,5.092818116148313,7.474702417850494,1.368853435774991,43.14710078228476,0.0
Fixed_k8,2,-1,111,0.03,2.0,0.06,0,deterministic,"[-0.6049723625183105, -0.32344892621040344, 0.43083447217941284]","[-0.8419704437255859, -0.16797947883605957, -0.20451059937477112]",3.0726256056488217,4.0878132939592655,9.217876816946465,7.844595447458603,8.15690977871418,1.4992599795175312,53.58356896795763,0.0
Fixed_k8,2,-1,112,0.03,2.0,0.06,0,deterministic,"[0.4448135197162628, -0.9011456966400146, 0.6439449191093445]","[0.9329946637153625, 0.5882050395011902, 0.9689865112304688]",2.2483356986752248,3.4013204181727494,6.745007096025675,8.917392711120623,8.391935914754868,1.2956325432234572,48.591777617351205,0.0125
Fixed_k8,2,-1,113,0.03,2.0,0.06,0,deterministic,"[0.41863173246383667, -0.023482682183384895, 0.2279641479253769]","[-0.4255177676677704, -0.7030157446861267, -0.44172894954681396]",2.5647313438560304,3.4495151016409786,7.694194031568091,6.333625342742897,6.967303484678268,1.6409573199743048,61.22827990610705,0.005
Fixed_k8,2,-1,114,0.03,2.0,0.06,0,deterministic,"[-0.7814548015594482, -0.6798140406608582, -0.9797838926315308]","[0.11529668420553207, -0.6668115258216858, -0.3657369315624237]",2.8313644334754393,3.7168385281962903,8.494093300426318,7.723676499761181,6.735669493675232,1.518127614646184,53.41935209517328,0.0
