method,node,controller_seed,test_seed,amplitude,eta,relative_bound,state_guard_hits,model_sha256,initial_x,initial_y,mae,rmse,mean_l1,steady_l1,final_l1,mean_abs_u,energy_u,saturation_fraction
LQR_R1,2,-1,112,0.03,2.0,0.06,0,deterministic,"[0.4448135197162628, -0.9011456966400146, 0.6439449191093445]","[0.9329946637153625, 0.5882050395011902, 0.9689865112304688]",0.12876710253465745,0.17773462567778492,0.3863013076039723,0.40679290807909435,0.08238130062818527,0.15502083048497362,3.942874836520126,0.0
LQR_R1,2,-1,113,0.03,2.0,0.06,0,deterministic,"[0.41863173246383667, -0.023482682183384895, 0.2279641479253769]","[-0.4255177676677704, -0.7030157446861267, -0.44172894954681396]",0.21462024765898932,0.3138628739984873,0.6438607429769679,0.5320609549382402,0.18515709787607193,0.12867289499357631,0.7828275516941207,0.0
LQR_R1,2,-1,114,0.03,2.0,0.06,0,deterministic,"[-0.7814548015594482, -0.6798140406608582, -0.9797838926315308]","[0.11529668420553207, -0.6668115258216858, -0.3657369315624237]",0.2772586167227176,0.3876970202996487,0.8317758501681529,0.38688164326235835,0.3080231845378876,0.16618410417871918,2.100725105729855,0.0
LQR_R1,2,-1,115,0.03,2.0,0.06,0,deterministic,"[-0.13505227863788605, -0.6992138028144836, -0.6386840343475342]","[-0.08365152776241302, -0.7399067878723145, -0.1394127458333969]",0.12537653270972612,0.22064721337740636,0.37612959812917834,0.15401251425529705,0.2407715618610382,0.12039470810179269,1.4867370963951936,0.0
LQR_R1,2,-1,116,0.03,2.0,0.06,0,deterministic,"[0.0036390621680766344, -0.36614876985549927, -0.6434957981109619]","[0.9050279259681702, 0.8802486658096313, -0.9539850950241089]",0.1407549202152631,0.29591358768108716,0.42226476064578927,0.19707196274266384,0.08204662939533591,0.1408094907432192,5.521275958825188,0.0125
LQR_R1,2,-1,117,0.03,2.0,0.06,0,deterministic,"[0.11515316367149353, 0.7238221168518066, -0.36945784091949463]","[-0.9954982399940491, 0.7611866593360901, 0.800013542175293]",0.2866890434627069,0.524775514830631,0.8600671303881207,0.46943303468970604,0.07477455027401447,0.19987643940578637,6.938100883418037,0.01
LQR_R1,2,-1,118,0.03,2.0,0.06,0,deterministic,"[0.7532855868339539, -0.8538441061973572, 0.6052027344703674]","[0.3583809733390808, -0.14669764041900635, -0.04589289054274559]",0.19814252380609934,0.29551440702801895,0.594427571418298,0.44099406166761007,0.06573425978422165,0.14497088128700852,5.41988400696771,0.01
LQR_R1,2,-1,119,0.03,2.0,0.06,0,deterministic,"[0.9546050429344177, -0.7296091914176941, 0.7618905305862427]","[-0.6044704914093018, 0.3422892987728119, 0.2229812741279602]",0.2942363691352871,0.4306170298719109,0.8827091074058614,0.9121894437911702,0.15185160748660564,0.29268611630394664,7.406359763281957,0.0125
LQR_R1,2,-1,100,0.05,2.0,0.1,0,deterministic,"[-0.6200170516967773, 0.9629579782485962, -0.4305199086666107]","[0.2585463523864746, 0.16207295656204224, 0.19982454180717468]",0.2277245624788285,0.3507349500673609,0.6831736874364855,0.5677266369263331,0.09178969264030457,0.24510657541863534,6.772213632408783,0.0125
LQR_R1,2,-1,101,0.05,2.0,0.1,0,deterministic,"[-0.550951361656189, 0.6109917163848877, 0.3617924749851227]","[-0.05787895619869232, -0.9383890628814697, 0.7895963788032532]",0.7975799730523696,1.2751797069493254,2.392739919157109,1.0441878290823947,2.1870327591896057,0.34433853962534733,10.815281586010219,0.02
LQR_R1,2,-1,102,0.05,2.0,0.1,0,deterministic,"[-0.5149568915367126, -0.7814074754714966, -0.3089001476764679]","[0.5584290027618408, 0.0793050229549408, 0.8485109210014343]",0.719522131140888,0.9900067752218671,2.158566393422664,2.576538759065263,1.5681703835725784,0.3412752161603746,4.688048051078499,0.0
LQR_R1,2,-1,103,0.05,2.0,0.1,0,deterministic,"[-0.12263999134302139, -0.037186793982982635, 0.47996628284454346]","[-0.12207181006669998, 0.919745683670044, -0.3810819089412689]",0.44277785239386636,0.7314432454820686,1.328333557181599,1.1351422730051441,0.6413132846355438,0.3919028931362972,10.925049344349492,0.02
LQR_R1,2,-1,104,0.05,2.0,0.1,0,deterministic,"[0.6484106183052063, -0.8674346804618835, 0.07659447193145752]","[0.5117452144622803, 0.6506502032279968, -0.5617742538452148]",0.2800648965917726,0.6507061131170906,0.8401946897753177,0.16947422205918916,0.10332005470991135,0.31472561774089375,12.270022906060731,0.0275
LQR_R1,2,-1,105,0.05,2.0,0.1,0,deterministic,"[-0.42927682399749756, 0.11211804300546646, 0.4673515558242798]","[-0.602249801158905, -0.4704720079898834, -0.3490790128707886]",0.1358551906757769,0.2962174278555194,0.4075655720273307,0.20224797615298518,0.3386571407318115,0.12218732850561807,1.492774095221366,0.0
LQR_R1,2,-1,106,0.05,2.0,0.1,0,deterministic,"[-0.8895044922828674, 0.2718296945095062, -0.8628385663032532]","[0.9502007961273193, -0.6974973678588867, -0.4096177816390991]",0.1419299431060033,0.2176589245587329,0.42578982931800985,0.29458337857813377,0.1276288479566574,0.21842527139770504,5.595044740152677,0.01
