node,mismatch,test_seed,method,continuous_mae,direct_key_word_disagreement,direct_key_bit_disagreement,direct_master_unique_values_per_stream,direct_master_entropy_bits,legacy_key_word_disagreement,legacy_key_bit_disagreement,legacy_master_unique_values_per_stream,legacy_master_entropy_bits,recovered_image_mae,recovered_image_psnr_db,exact_recovery
2,2.0,115,Fixed,3.7559941536722667,0.609375,0.3411458333333333,2.0,1.9174207609040588,0.5,0.16666666666666666,1.0,2.0,62.357584635416664,11.942826524809663,False
2,2.0,115,LQR,0.08018056224682368,0.10546875,0.07161458333333333,2.0,1.9174207609040588,0.25,0.16666666666666666,1.0,2.0,111.1044921875,6.094821948486523,False
2,2.0,115,SMC,0.1690473524868139,0.1875,0.14322916666666666,2.0,1.9174207609040588,0.25,0.16666666666666666,1.0,2.0,111.1044921875,6.094821948486523,False
2,2.0,116,PPO,0.05073708351361953,0.046875,0.024739583333333332,3.0,2.0578921597436217,0.25,0.25,1.0,0.8112781244591328,91.67692057291667,8.062368665026087,False
2,2.0,116,SAC,0.11011556461865742,0.12890625,0.08463541666666667,3.0,2.0578921597436217,0.0,0.0,1.0,0.8112781244591328,0.0,361.20199909921956,True
2,2.0,116,Fixed,2.1515675309601647,0.76171875,0.4453125,3.0,2.0578921597436217,0.75,0.3333333333333333,1.0,0.8112781244591328,62.357584635416664,11.942826524809663,False
2,2.0,116,LQR,0.051124747738261554,0.03515625,0.01953125,3.0,2.0578921597436217,0.0,0.0,1.0,0.8112781244591328,0.0,361.20199909921956,True
2,2.0,116,SMC,0.05105766847312528,0.04296875,0.022135416666666668,3.0,2.0578921597436217,0.25,0.25,1.0,0.8112781244591328,91.67692057291667,8.062368665026087,False
2,2.0,117,PPO,0.04629950707264167,0.06640625,0.037760416666666664,2.25,1.5544351910942291,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,2.0,117,SAC,0.058747423438035185,0.0859375,0.049479166666666664,2.25,1.5544351910942291,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,2.0,117,Fixed,2.069475283715292,0.71875,0.4010416666666667,2.25,1.5544351910942291,0.75,0.5,1.0,-0.0,122.53352864583333,6.067882677495691,False
2,2.0,117,LQR,0.06934177608127357,0.0859375,0.044270833333333336,2.25,1.5544351910942291,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
