model_name,train_seed,node,method,test_seed,mismatch,pulse_step,mae,rmse,mean_l1,steady_l1,final_l1,mean_abs_u,energy_u,saturation_fraction,max_post_pulse,mean_post_pulse_error,recovery_steps,recovery_time,controlled_nodes,observation_mode,observation_dim,num_control_inputs,action_limit,noise_std
ppo_continuous_hopfield_node2_final_seed_42,42,2,PPO,114,0.0,-1,0.036160199642444615,0.08693629098372839,0.10848059892733385,0.046748786244863345,0.02216528356075287,0.1737949962999458,6.535330217672911,0.005,nan,nan,nan,nan,2,full,6,1,4.0,0.0
ppo_continuous_hopfield_node2_final_seed_42,42,2,PPO,115,0.0,-1,0.06344470117010442,0.2014176482558135,0.19033410351031327,0.03344532483498807,0.11785943806171417,0.15658219661238484,5.482332011627992,0.0025,nan,nan,nan,nan,2,full,6,1,4.0,0.0
ppo_continuous_hopfield_node2_final_seed_42,42,2,PPO,116,0.0,-1,0.04453172664783573,0.1586673415290929,0.1335951799435072,0.03211125345141799,0.1079181432723999,0.07889407101154625,3.6907731448337624,0.01,nan,nan,nan,nan,2,full,6,1,4.0,0.0
ppo_continuous_hopfield_node2_final_seed_42,42,2,PPO,117,0.0,-1,0.10038179022678835,0.325093543406083,0.301145370680365,0.049268863836510315,0.03373001143336296,0.2075100912900637,12.598575842542019,0.03,nan,nan,nan,nan,2,full,6,1,4.0,0.0
ppo_continuous_hopfield_node2_final_seed_42,42,2,PPO,118,0.0,-1,0.045048831471420844,0.11882425178639351,0.13514649441426252,0.0643034531838364,0.015347981825470924,0.08893001662971373,3.0480224322190086,0.005,nan,nan,nan,nan,2,full,6,1,4.0,0.0
ppo_continuous_hopfield_node2_final_seed_42,42,2,PPO,119,0.0,-1,0.257759091692821,0.7736753409171521,0.7732772750784631,0.016879405429655756,0.04102489352226257,0.2935125631212891,15.83748664420462,0.035,nan,nan,nan,nan,2,full,6,1,4.0,0.0
ppo_continuous_hopfield_node2_final_seed_123,123,2,PPO,100,0.0,-1,0.050650483402961605,0.16812074383269043,0.15195145020888481,0.04614214107026288,0.023879051208496094,0.06317512040720913,2.4323675719847113,0.005,nan,nan,nan,nan,2,full,6,1,4.0,0.0
ppo_continuous_hopfield_node2_final_seed_123,123,2,PPO,101,0.0,-1,0.03282688400094225,0.0697211358659647,0.09848065200282674,0.03903071820896901,0.03838684782385826,0.05406129140954957,2.5878731819503504,0.0075,nan,nan,nan,nan,2,full,6,1,4.0,0.0
ppo_continuous_hopfield_node2_final_seed_123,123,2,PPO,102,0.0,-1,0.06783120901573911,0.22210069117867046,0.20349362704721732,0.042644565649054667,0.034211039543151855,0.13821974850057664,7.332143452191975,0.0175,nan,nan,nan,nan,2,full,6,1,4.0,0.0
ppo_continuous_hopfield_node2_final_seed_123,123,2,PPO,103,0.0,-1,0.07632367623813531,0.2077619396415291,0.22897102871440592,0.04601974252404438,0.034252166748046875,0.12663138581630298,7.938689796037065,0.0225,nan,nan,nan,nan,2,full,6,1,4.0,0.0
