node,mismatch,test_seed,method,continuous_mae,direct_key_word_disagreement,direct_key_bit_disagreement,legacy_key_word_disagreement,legacy_key_bit_disagreement,recovered_image_mae,recovered_image_psnr_db,exact_recovery
2,1.0,103,SMC,0.025909067728813778,0.0078125,0.0078125,0.0,0.0,0.0,361.20199909921956,True
2,1.0,104,PPO,0.01673934078765645,0.01953125,0.016927083333333332,0.0,0.0,0.0,361.20199909921956,True
2,1.0,104,Fixed,2.0089622430023155,0.78515625,0.4322916666666667,0.75,0.5,111.1044921875,6.094821948486523,False
2,1.0,104,LQR,0.02009592653727547,0.01171875,0.010416666666666666,0.0,0.0,0.0,361.20199909921956,True
2,1.0,104,SMC,0.017937835941362817,0.01171875,0.01171875,0.0,0.0,0.0,361.20199909921956,True
2,1.0,105,PPO,0.022162661394152867,0.015625,0.0078125,0.25,0.08333333333333333,69.046875,8.408542751197704,False
2,1.0,105,Fixed,3.6666710900153703,0.70703125,0.3567708333333333,0.75,0.5833333333333334,91.67692057291667,8.062368665026087,False
2,1.0,105,LQR,0.02458475116933793,0.0234375,0.018229166666666668,0.25,0.08333333333333333,69.046875,8.408542751197704,False
2,1.0,105,SMC,0.028235479089441167,0.03125,0.028645833333333332,0.25,0.08333333333333333,69.046875,8.408542751197704,False
2,1.0,106,PPO,0.022606812376276746,0.0078125,0.005208333333333333,0.0,0.0,0.0,361.20199909921956,True
2,1.0,106,Fixed,1.7469587448382906,0.6796875,0.3658854166666667,0.75,0.5,122.53352864583333,6.067882677495691,False
2,1.0,106,LQR,0.023943172531289747,0.01171875,0.009114583333333334,0.0,0.0,0.0,361.20199909921956,True
2,1.0,106,SMC,0.023482317556045018,0.01171875,0.009114583333333334,0.0,0.0,0.0,361.20199909921956,True
2,1.0,107,PPO,0.08550736599136144,0.16796875,0.13541666666666666,0.25,0.08333333333333333,69.046875,8.408542751197704,False
2,1.0,107,Fixed,2.4189902722816137,0.796875,0.40234375,0.75,0.5,62.357584635416664,11.942826524809663,False
2,1.0,107,LQR,0.157451013015816,0.234375,0.18359375,0.25,0.08333333333333333,69.046875,8.408542751197704,False
2,1.0,107,SMC,0.16630156869844845,0.25,0.19140625,0.25,0.08333333333333333,69.046875,8.408542751197704,False
2,1.0,108,PPO,0.042403666535392404,0.0546875,0.020833333333333332,0.0,0.0,0.0,361.20199909921956,True
2,1.0,108,Fixed,2.626765495534831,0.73046875,0.4010416666666667,0.5,0.3333333333333333,62.357584635416664,11.942826524809663,False
2,1.0,108,LQR,0.09469579877137828,0.125,0.06770833333333333,0.25,0.08333333333333333,63.822265625,8.985652582701588,False
2,1.0,108,SMC,0.09676087778643705,0.125,0.06901041666666667,0.25,0.08333333333333333,63.822265625,8.985652582701588,False
2,1.0,109,PPO,0.004265499540148691,0.00390625,0.0013020833333333333,0.0,0.0,0.0,361.20199909921956,True
2,1.0,109,Fixed,2.4202822415463743,0.7265625,0.37109375,0.75,0.5,122.53352864583333,6.067882677495691,False
2,1.0,109,LQR,0.018830476165021537,0.015625,0.005208333333333333,0.0,0.0,0.0,361.20199909921956,True
2,1.0,109,SMC,0.012107602991212238,0.01171875,0.00390625,0.0,0.0,0.0,361.20199909921956,True
2,1.0,110,PPO,0.03417946294212015,0.05859375,0.0234375,0.0,0.0,0.0,361.20199909921956,True
2,1.0,110,Fixed,1.6503752188485425,0.7265625,0.40234375,0.75,0.5,62.357584635416664,11.942826524809663,False
2,1.0,110,LQR,0.050398566883814055,0.0625,0.02734375,0.0,0.0,0.0,361.20199909921956,True
2,1.0,110,SMC,0.03416068796286709,0.0625,0.0234375,0.0,0.0,0.0,361.20199909921956,True
2,1.0,111,PPO,0.020877567261171254,0.03515625,0.024739583333333332,0.0,0.0,0.0,361.20199909921956,True
2,1.0,111,Fixed,2.157549143281358,0.79296875,0.4270833333333333,0.75,0.4166666666666667,91.65478515625,8.046486414439123,False
2,1.0,111,LQR,0.03616059324364566,0.05859375,0.041666666666666664,0.0,0.0,0.0,361.20199909921956,True
2,1.0,111,SMC,0.04181491838486787,0.0625,0.044270833333333336,0.0,0.0,0.0,361.20199909921956,True
2,1.0,112,PPO,0.016588833062996855,0.0234375,0.018229166666666668,0.0,0.0,0.0,361.20199909921956,True
2,1.0,112,Fixed,2.3451855841800957,0.7890625,0.4440104166666667,0.75,0.5,111.1044921875,6.094821948486523,False
2,1.0,112,LQR,0.022066488075021578,0.0390625,0.029947916666666668,0.0,0.0,0.0,361.20199909921956,True
2,1.0,112,SMC,0.015041825460987942,0.0234375,0.018229166666666668,0.0,0.0,0.0,361.20199909921956,True
2,1.0,113,PPO,0.021377718541771173,0.03125,0.018229166666666668,0.0,0.0,0.0,361.20199909921956,True
2,1.0,113,Fixed,1.8881305085184674,0.81640625,0.4296875,0.75,0.4166666666666667,69.046875,8.408542751197704,False
2,1.0,113,LQR,0.07822594496731956,0.1015625,0.07942708333333333,0.0,0.0,0.0,361.20199909921956,True
2,1.0,113,SMC,0.05913727652902404,0.07421875,0.0546875,0.0,0.0,0.0,361.20199909921956,True
2,1.0,114,PPO,0.035089938435703516,0.05859375,0.03515625,0.0,0.0,0.0,361.20199909921956,True
2,1.0,114,Fixed,1.6585102323442698,0.62890625,0.3645833333333333,0.75,0.5,62.357584635416664,11.942826524809663,False
2,1.0,114,LQR,0.09765744659428795,0.09375,0.0546875,0.25,0.25,91.67692057291667,8.062368665026087,False
2,1.0,114,SMC,0.0914539306734999,0.08203125,0.048177083333333336,0.25,0.25,91.67692057291667,8.062368665026087,False
2,1.0,115,PPO,0.018435401065895956,0.046875,0.01953125,0.25,0.16666666666666666,111.1044921875,6.094821948486523,False
2,1.0,115,Fixed,3.774678573664763,0.609375,0.3424479166666667,0.5,0.16666666666666666,62.357584635416664,11.942826524809663,False
2,1.0,115,LQR,0.042766469821799546,0.0703125,0.040364583333333336,0.25,0.16666666666666666,111.1044921875,6.094821948486523,False
2,1.0,115,SMC,0.09340800879484353,0.11328125,0.078125,0.25,0.16666666666666666,111.1044921875,6.094821948486523,False
2,1.0,116,PPO,0.02568500133929774,0.0234375,0.013020833333333334,0.0,0.0,0.0,361.20199909921956,True
2,1.0,116,Fixed,2.0990586968837306,0.76171875,0.4778645833333333,0.75,0.3333333333333333,62.357584635416664,11.942826524809663,False
2,1.0,116,LQR,0.02534544840818853,0.01953125,0.010416666666666666,0.0,0.0,0.0,361.20199909921956,True
2,1.0,116,SMC,0.026412412138597574,0.01953125,0.010416666666666666,0.0,0.0,0.0,361.20199909921956,True
2,1.0,117,PPO,0.0252335735494853,0.03125,0.018229166666666668,0.0,0.0,0.0,361.20199909921956,True
2,1.0,117,Fixed,2.096412418415033,0.7109375,0.3893229166666667,0.75,0.5,122.53352864583333,6.067882677495691,False
2,1.0,117,LQR,0.035623321275731236,0.0390625,0.0234375,0.0,0.0,0.0,361.20199909921956,True
2,1.0,117,SMC,0.030024254740662098,0.0390625,0.0234375,0.0,0.0,0.0,361.20199909921956,True
2,1.0,118,PPO,0.012782896514787959,0.01953125,0.013020833333333334,0.0,0.0,0.0,361.20199909921956,True
2,1.0,118,Fixed,2.173530727865,0.78125,0.4466145833333333,0.75,0.5,111.1044921875,6.094821948486523,False
2,1.0,118,LQR,0.02326378523260549,0.03125,0.0234375,0.0,0.0,0.0,361.20199909921956,True
2,1.0,118,SMC,0.023568755362551503,0.03515625,0.024739583333333332,0.0,0.0,0.0,361.20199909921956,True
2,1.0,119,PPO,0.014712206490609484,0.0234375,0.01953125,0.0,0.0,0.0,361.20199909921956,True
2,1.0,119,Fixed,2.2245754810840785,0.78125,0.42578125,0.75,0.5,111.1044921875,6.094821948486523,False
2,1.0,119,LQR,0.032135418458589506,0.03515625,0.026041666666666668,0.0,0.0,0.0,361.20199909921956,True
2,1.0,119,SMC,0.017659017050997743,0.015625,0.01171875,0.0,0.0,0.0,361.20199909921956,True
