method,controlled_nodes,num_control_inputs,node,controller_seed,test_seed,scenario,mismatch,noise_std,pulse_step,observation_dim,action_limit,state_guard_hits,model_sha256,initial_x,initial_y,mae,rmse,mean_l1,steady_l1,final_l1,mean_abs_u,energy_u,saturation_fraction
PPO,1-3,2,-1,42,110,nominal,0.0,0.0,-1,6,4.0,0,5b6e77a4f0038d7815b37fa16e1f41477b07137ec7ea2c1c5d4e38768adb7381,"[0.8609856367111206, 0.024875562638044357, 0.4250466525554657]","[0.004447660408914089, -0.5202997922897339, 0.7527093887329102]",0.015742279024034467,0.06325276442047216,0.0472268370721034,0.01711503486436458,0.012003809213638306,0.1414767593073373,5.371281336132368,0.00625
PPO,1-3,2,-1,42,111,nominal,0.0,0.0,-1,6,4.0,0,5b6e77a4f0038d7815b37fa16e1f41477b07137ec7ea2c1c5d4e38768adb7381,"[-0.6926772594451904, -0.661393404006958, 0.011928629130125046]","[0.31623774766921997, 0.5351617336273193, -0.781545102596283]",0.03146270191818917,0.12669956814062247,0.0943881057545675,0.010986695727218448,0.010408333037048578,0.27638792007710977,16.55567381768853,0.02
PPO,1-3,2,-1,42,112,nominal,0.0,0.0,-1,6,4.0,0,5b6e77a4f0038d7815b37fa16e1f41477b07137ec7ea2c1c5d4e38768adb7381,"[-0.7670819759368896, 0.6883071660995483, 0.597346842288971]","[-0.9652067422866821, -0.8461065888404846, -0.007087308447808027]",0.02730532215055812,0.13406151084702017,0.08191596645167437,0.008638507413482408,0.01113283634185791,0.3005722802610803,14.130198668090356,0.005
PPO,1-3,2,-1,42,113,nominal,0.0,0.0,-1,6,4.0,0,5b6e77a4f0038d7815b37fa16e1f41477b07137ec7ea2c1c5d4e38768adb7381,"[-0.8588438034057617, -0.698262095451355, -0.7104744911193848]","[0.2209867388010025, -0.08093313872814178, 0.9977114200592041]",0.04356096651953206,0.1839710831128979,0.1306828995585962,0.010052255831980779,0.00842374563217163,0.3781118678693146,20.502288068166308,0.02375
PPO,1-3,2,-1,42,114,nominal,0.0,0.0,-1,6,4.0,0,5b6e77a4f0038d7815b37fa16e1f41477b07137ec7ea2c1c5d4e38768adb7381,"[0.45577654242515564, -0.715681791305542, -0.13323155045509338]","[0.4082243740558624, 0.21660929918289185, 0.29059258103370667]",0.020133338263993796,0.07943909989909191,0.06040001479198139,0.009469203225532432,0.009406037628650665,0.19367467656155626,8.020646449954844,0.00375
PPO,1-3,2,-1,42,115,nominal,0.0,0.0,-1,6,4.0,0,5b6e77a4f0038d7815b37fa16e1f41477b07137ec7ea2c1c5d4e38768adb7381,"[0.40467604994773865, 0.20741814374923706, 0.08833812177181244]","[0.6422944664955139, -0.9984564185142517, -0.7643713355064392]",0.02596884177369085,0.1168883964370054,0.07790652532107255,0.014779221818402962,0.019953161478042603,0.29613578881130104,15.260439930017682,0.00875
PPO,1-3,2,-1,42,116,nominal,0.0,0.0,-1,6,4.0,0,5b6e77a4f0038d7815b37fa16e1f41477b07137ec7ea2c1c5d4e38768adb7381,"[-0.655260443687439, 0.7538442015647888, 0.9143562912940979]","[0.9017144441604614, 0.015369722619652748, 0.1966596394777298]",0.01866793668022223,0.09390423148893065,0.056003810040666686,0.014912328786320157,0.01817956566810608,0.1634501695872152,7.846481212812143,0.01
PPO,1-3,2,-1,42,117,nominal,0.0,0.0,-1,6,4.0,0,5b6e77a4f0038d7815b37fa16e1f41477b07137ec7ea2c1c5d4e38768adb7381,"[0.7500235438346863, -0.6842380166053772, 0.20812228322029114]","[-0.2790674567222595, 0.026706794276833534, -0.3951078951358795]",0.015340033497472455,0.06219341485991504,0.046020100492417365,0.008932565108953435,0.011911299079656601,0.13452926265108317,6.875049689717712,0.0075
PPO,1-3,2,-1,42,118,nominal,0.0,0.0,-1,6,4.0,0,5b6e77a4f0038d7815b37fa16e1f41477b07137ec7ea2c1c5d4e38768adb7381,"[0.8613792657852173, 0.8751238584518433, -0.4448915421962738]","[-0.569055438041687, 0.06076839566230774, -0.9266456365585327]",0.026239837391119285,0.1061300046003956,0.07871951217335786,0.009379784496110162,0.009481936693191528,0.20948694474028975,10.555525401505877,0.0125
PPO,1-3,2,-1,42,119,nominal,0.0,0.0,-1,6,4.0,0,5b6e77a4f0038d7815b37fa16e1f41477b07137ec7ea2c1c5d4e38768adb7381,"[0.9124807715415955, 0.4642244279384613, 0.638034999370575]","[-0.7128913998603821, 0.5132739543914795, -0.9522490501403809]",0.03974349336510529,0.17169760118553956,0.11923048009531587,0.011438682376418584,0.015523791313171387,0.3719762267621508,21.358352528586774,0.0275
