method,controlled_nodes,num_control_inputs,node,controller_seed,test_seed,scenario,mismatch,noise_std,pulse_step,observation_dim,action_limit,state_guard_hits,model_sha256,initial_x,initial_y,mae,rmse,mean_l1,steady_l1,final_l1,mean_abs_u,energy_u,saturation_fraction
PPO,1-2,2,-1,123,110,nominal,0.0,0.0,-1,6,4.0,0,6e8f56e9ef97a955899facd98ad8fc03236c94427c776d7494390609df355092,"[0.8609856367111206, 0.024875562638044357, 0.4250466525554657]","[0.004447660408914089, -0.5202997922897339, 0.7527093887329102]",0.0494719431414296,0.09000363663242161,0.1484158294242888,0.09075621313151018,0.19075287878513336,0.23658697193307324,7.899994912388611,0.01125
PPO,1-2,2,-1,123,111,nominal,0.0,0.0,-1,6,4.0,0,6e8f56e9ef97a955899facd98ad8fc03236c94427c776d7494390609df355092,"[-0.6926772594451904, -0.661393404006958, 0.011928629130125046]","[0.31623774766921997, 0.5351617336273193, -0.781545102596283]",0.7418780954653771,1.4762200377235821,2.225634286396131,0.14027380924901844,0.05655163899064064,1.5238923830052191,104.50469183331411,0.15
PPO,1-2,2,-1,123,112,nominal,0.0,0.0,-1,6,4.0,0,6e8f56e9ef97a955899facd98ad8fc03236c94427c776d7494390609df355092,"[-0.7670819759368896, 0.6883071660995483, 0.597346842288971]","[-0.9652067422866821, -0.8461065888404846, -0.007087308447808027]",0.04349521471997251,0.11729078044166198,0.13048564415991754,0.05934661076070718,0.0659857988357544,0.17920926422753983,5.299809277598555,0.005
PPO,1-2,2,-1,123,113,nominal,0.0,0.0,-1,6,4.0,0,6e8f56e9ef97a955899facd98ad8fc03236c94427c776d7494390609df355092,"[-0.8588438034057617, -0.698262095451355, -0.7104744911193848]","[0.2209867388010025, -0.08093313872814178, 0.9977114200592041]",0.2035716230855637,0.5913300978396928,0.610714869256691,0.056457027649207986,0.07115954160690308,0.6548818361357858,39.03887910937866,0.0525
PPO,1-2,2,-1,123,114,nominal,0.0,0.0,-1,6,4.0,0,6e8f56e9ef97a955899facd98ad8fc03236c94427c776d7494390609df355092,"[0.45577654242515564, -0.715681791305542, -0.13323155045509338]","[0.4082243740558624, 0.21660929918289185, 0.29059258103370667]",0.041697561663458574,0.07981035038929399,0.1250926849903757,0.1299485835350222,0.07680515199899673,0.18758647202367795,2.4816724299261614,0.00125
PPO,1-2,2,-1,123,115,nominal,0.0,0.0,-1,6,4.0,0,6e8f56e9ef97a955899facd98ad8fc03236c94427c776d7494390609df355092,"[0.40467604994773865, 0.20741814374923706, 0.08833812177181244]","[0.6422944664955139, -0.9984564185142517, -0.7643713355064392]",0.06470432208660534,0.1810274613384836,0.19411296625981606,0.07696888163501833,0.15876731276512146,0.2903464615735181,7.163148028046118,0.00375
PPO,1-2,2,-1,123,116,nominal,0.0,0.0,-1,6,4.0,0,6e8f56e9ef97a955899facd98ad8fc03236c94427c776d7494390609df355092,"[-0.655260443687439, 0.7538442015647888, 0.9143562912940979]","[0.9017144441604614, 0.015369722619652748, 0.1966596394777298]",0.051004522341494746,0.13008666607702024,0.15301356702448424,0.08214981173291619,0.1668051779270172,0.22634860648868832,7.380714048208529,0.00875
PPO,1-2,2,-1,123,117,nominal,0.0,0.0,-1,6,4.0,0,6e8f56e9ef97a955899facd98ad8fc03236c94427c776d7494390609df355092,"[0.7500235438346863, -0.6842380166053772, 0.20812228322029114]","[-0.2790674567222595, 0.026706794276833534, -0.3951078951358795]",0.09233227202781814,0.27432194569482615,0.27699681608345444,0.12703813175544326,0.06442051380872726,0.4454275590421033,21.51202947278999,0.01875
PPO,1-2,2,-1,123,118,nominal,0.0,0.0,-1,6,4.0,0,6e8f56e9ef97a955899facd98ad8fc03236c94427c776d7494390609df355092,"[0.8613792657852173, 0.8751238584518433, -0.4448915421962738]","[-0.569055438041687, 0.06076839566230774, -0.9266456365585327]",0.03585356176952372,0.09600389605008663,0.10756068530857117,0.06705150449717487,0.12440543621778488,0.16653957298290253,5.673443628619296,0.00625
PPO,1-2,2,-1,123,119,nominal,0.0,0.0,-1,6,4.0,0,6e8f56e9ef97a955899facd98ad8fc03236c94427c776d7494390609df355092,"[0.9124807715415955, 0.4642244279384613, 0.638034999370575]","[-0.7128913998603821, 0.5132739543914795, -0.9522490501403809]",0.2481275989456491,0.6802810783854841,0.7443827968369473,0.07878380926486886,0.09617540240287781,0.7857609461444869,45.93927486885609,0.0625
