method,controlled_nodes,num_control_inputs,node,controller_seed,test_seed,scenario,mismatch,noise_std,pulse_step,observation_dim,action_limit,state_guard_hits,model_sha256,initial_x,initial_y,mae,rmse,mean_l1,steady_l1,final_l1,mean_abs_u,energy_u,saturation_fraction,max_post_pulse,mean_post_pulse_error
SMC,3,1,3,-1,103,mismatch,1.0,0.0,-1,6,4.0,0,deterministic,"[-0.12263999134302139, -0.037186793982982635, 0.47996628284454346]","[-0.12207181006669998, 0.919745683670044, -0.3810819089412689]",0.09549648971440068,0.15787315507655195,0.28648946914320206,0.2704817246139785,0.07215416431427002,0.18694758963825744,8.095443464600129,0.0225,,
SMC,3,1,3,-1,104,mismatch,1.0,0.0,-1,6,4.0,0,deterministic,"[0.6484106183052063, -0.8674346804618835, 0.07659447193145752]","[0.5117452144622803, 0.6506502032279968, -0.5617742538452148]",0.12949069439342936,0.2167327655323752,0.38847208318028814,0.22708310469709062,0.10299914330244064,0.20074552092845627,10.05059101915029,0.03,,
SMC,3,1,3,-1,105,mismatch,1.0,0.0,-1,6,4.0,0,deterministic,"[-0.42927682399749756, 0.11211804300546646, 0.4673515558242798]","[-0.602249801158905, -0.4704720079898834, -0.3490790128707886]",0.11182260386419737,0.21712187532914287,0.3354678115925921,0.07028085894790696,0.14477241039276123,0.1384172306390152,3.591610799483116,0.005,,
SMC,3,1,3,-1,106,mismatch,1.0,0.0,-1,6,4.0,0,deterministic,"[-0.8895044922828674, 0.2718296945095062, -0.8628385663032532]","[0.9502007961273193, -0.6974973678588867, -0.4096177816390991]",0.05506200627605752,0.1325875716541939,0.16518601882817255,0.05267055486156433,0.014815055765211582,0.0975861005879012,4.923019300206046,0.015,,
SMC,3,1,3,-1,107,mismatch,1.0,0.0,-1,6,4.0,0,deterministic,"[0.6331554651260376, -0.5412940382957458, -0.558035135269165]","[-0.916957676410675, -0.7854737043380737, 0.4266817569732666]",0.1553315779911114,0.2360000677591184,0.46599473397333424,0.3811094093101996,0.4381145238876343,0.18463621936399405,6.2499551575717165,0.0175,,
SMC,3,1,3,-1,108,mismatch,1.0,0.0,-1,6,4.0,0,deterministic,"[0.2364661693572998, 0.06543176621198654, 0.1095544770359993]","[-0.17992550134658813, -0.7554280757904053, 0.9981473684310913]",0.10151166518250557,0.1970040502544281,0.3045349955475167,0.13566650162784405,0.26435840129852295,0.15830568045889878,7.723584785450417,0.0225,,
SMC,3,1,3,-1,109,mismatch,1.0,0.0,-1,6,4.0,0,deterministic,"[0.9988187551498413, 0.9677178263664246, 0.040775928646326065]","[0.3314192593097687, -0.585135817527771, 0.520487904548645]",0.09111790411973238,0.2201231112681644,0.27335371235919714,0.09158472844434005,0.04597312584519386,0.19761263744797014,9.97251568442588,0.0275,,
SMC,3,1,3,-1,110,mismatch,1.0,0.0,-1,6,4.0,0,deterministic,"[-0.10864169895648956, 0.04931486025452614, -0.4704791009426117]","[-0.871351957321167, 0.2730865180492401, -0.019966647028923035]",0.04912484276161861,0.07981758728899148,0.14737452828485584,0.17658930782366683,0.14836806803941727,0.10218309540943026,2.041290705609577,0.005,,
SMC,3,1,3,-1,111,mismatch,1.0,0.0,-1,6,4.0,0,deterministic,"[-0.6049723625183105, -0.32344892621040344, 0.43083447217941284]","[-0.8419704437255859, -0.16797947883605957, -0.20451059937477112]",0.055072068708235784,0.07468713456454203,0.16521620612470736,0.11899578014825597,0.013932459987699986,0.08959457764135018,3.317429477049284,0.01,,
SMC,3,1,3,-1,112,mismatch,1.0,0.0,-1,6,4.0,0,deterministic,"[0.4448135197162628, -0.9011456966400146, 0.6439449191093445]","[0.9329946637153625, 0.5882050395011902, 0.9689865112304688]",0.0924993764825091,0.2035383339112352,0.2774981294475273,0.08391390508040786,0.008843731135129929,0.14429724609515307,4.949176536341832,0.01,,
