scenario,node,method,controller_seed,test_seed,mismatch,pulse_step,linear_gain,smc_reaching_gain,smc_boundary_width,mae,rmse,mean_l1,steady_l1,final_l1,mean_abs_u,energy_u,saturation_fraction,max_post_pulse,mean_post_pulse_error
mismatch,2,PPO,1024,111,1.5,-1,,,,0.13576679120029161,0.25217322212506016,0.40730037360087484,0.13380008108660946,0.0269889528863132,0.22780253019118843,10.321648812179156,0.02,,
mismatch,2,PPO,123,111,1.5,-1,,,,0.16610730732562748,0.2694466948956536,0.4983219219768824,0.18682372798269362,0.06085158186033368,0.1966094371869677,7.653016314021325,0.0175,,
mismatch,2,PPO,42,111,1.5,-1,,,,0.16376466719907457,0.2692601311209421,0.49129400159722364,0.19517007343655016,0.04382631042972207,0.22391707131504418,9.499393172258136,0.0175,,
mismatch,2,Linear,-1,112,1.5,-1,0.5,,,1.622874343001337,2.2576337187095468,4.868623029004011,5.9749789517602805,5.168400526046753,0.3435617633108189,3.3585777748172165,0.0,,
mismatch,2,LQR,-1,112,1.5,-1,,,,0.10156965920611045,0.14782079760668934,0.3047089776183314,0.3110479505525695,0.06276742368936539,0.13487661031319845,3.8266223397552004,0.0,,
mismatch,2,SMC,-1,112,1.5,-1,,16.0,0.5,0.07899217624975956,0.12031470656777939,0.23697652874927866,0.23962904678450692,0.09704902023077011,0.1406955696868879,5.859357520935859,0.0175,,
mismatch,2,PPO,1024,112,1.5,-1,,,,0.0710427450606056,0.11630284797144272,0.21312823518181678,0.16606389405780736,0.030598515644669533,0.1607746919454482,6.68516185090179,0.02,,
mismatch,2,PPO,123,112,1.5,-1,,,,0.08133030645177697,0.12642472322156278,0.24399091935533093,0.2156708610623523,0.04566387087106705,0.1503217186862394,6.0622516649166265,0.0175,,
mismatch,2,PPO,42,112,1.5,-1,,,,0.08557029447192364,0.13157692446539612,0.256710883415771,0.2352781112961195,0.029576007276773453,0.17150758774463376,6.795815816763943,0.02,,
mismatch,2,Linear,-1,113,1.5,-1,0.5,,,1.2252082294588622,1.8124539699514448,3.675624688376587,3.167437167631255,4.123042821884155,0.27503101891858917,2.312289899201956,0.0,,
mismatch,2,LQR,-1,113,1.5,-1,,,,0.1809931719847525,0.28278134753885104,0.5429795159542575,0.42869742022666296,0.1429809182882309,0.112777833563091,0.7118026257426898,0.0,,
mismatch,2,SMC,-1,113,1.5,-1,,16.0,0.5,0.16867551206961795,0.2853400311717067,0.5060265362088538,0.34803738495633924,0.055191218852996826,0.12806561898651578,1.8880344261760045,0.0025,,
mismatch,2,PPO,1024,113,1.5,-1,,,,0.08887925501974765,0.2079431249358005,0.26663776505924297,0.11260864968745062,0.05795828998088837,0.1492876271691703,2.1304771688700166,0.0,,
mismatch,2,PPO,123,113,1.5,-1,,,,0.11006084073053135,0.22137900669910654,0.33018252219159405,0.16137180475081192,0.057495325803756714,0.13046938307267472,1.7269376117040285,0.0025,,
mismatch,2,PPO,42,113,1.5,-1,,,,0.1056664618729294,0.21878135813978336,0.3169993856187882,0.17412505290804453,0.06399369239807129,0.1344382879684245,1.778428301493176,0.0025,,
mismatch,2,Linear,-1,114,1.5,-1,0.5,,,2.173204522155665,2.7206843175584976,6.519613566466995,5.773067664952926,4.600767135620117,0.47364840494872923,5.113700485747032,0.0,,
mismatch,2,LQR,-1,114,1.5,-1,,,,0.2196981454096233,0.3073460228963091,0.6590944362288699,0.27783541953950014,0.2288951575756073,0.13506648368988897,1.8934058155940001,0.0,,
mismatch,2,SMC,-1,114,1.5,-1,,16.0,0.5,0.2093405634136166,0.3047233494390698,0.6280216902408498,0.19427393116401853,0.15049013495445251,0.13812157585936774,3.791275511235783,0.01,,
mismatch,2,PPO,1024,114,1.5,-1,,,,0.09462371443828733,0.1608763983012373,0.283871143314862,0.0676178683952233,0.0968133807182312,0.1631986564048508,4.0476408454079476,0.01,,
mismatch,2,PPO,123,114,1.5,-1,,,,0.11954666232784664,0.18338866258067701,0.3586399869835399,0.11572915608822196,0.08624973893165588,0.15776495184015454,3.886270704201296,0.01,,
mismatch,2,PPO,42,114,1.5,-1,,,,0.11834330149153627,0.18264831587287692,0.3550299044746088,0.12120423826710953,0.14101526141166687,0.16732679178329773,4.396201243057197,0.01,,
mismatch,2,Linear,-1,115,1.5,-1,0.5,,,1.9700571311729111,2.58725665518573,5.910171393518733,7.56592932453862,8.974735021591187,0.36504765694724056,3.26856188571285,0.0,,
mismatch,2,LQR,-1,115,1.5,-1,,,,0.10949513899643944,0.21206499395285106,0.3284854169893183,0.1180343572165311,0.18382355570793152,0.10447308831636856,1.4341508861727963,0.0,,
mismatch,2,SMC,-1,115,1.5,-1,,16.0,0.5,0.126844272876804,0.20970997269757674,0.38053281863041205,0.18202019078128132,0.33605772256851196,0.12078904518927273,3.757045268950726,0.01,,
mismatch,2,PPO,1024,115,1.5,-1,,,,0.07264331530923596,0.14002223472568637,0.21792994592770784,0.07593078982016002,0.11642923951148987,0.14565905521709724,4.747331735667539,0.0125,,
mismatch,2,PPO,123,115,1.5,-1,,,,0.08699472460946872,0.1562448217348714,0.26098417382840616,0.07930925180330689,0.11923405528068542,0.13371595049142243,3.975910515143629,0.01,,
mismatch,2,PPO,42,115,1.5,-1,,,,0.0907146414371822,0.15887929209789362,0.2721439243115466,0.09901418048244567,0.15944671630859375,0.2170444903918484,7.610174621791223,0.015,,
mismatch,2,Linear,-1,116,1.5,-1,0.5,,,1.8074781126958177,2.473912392664801,5.422434338087453,1.4838261607988381,1.384002685546875,0.3694428728517154,3.5062125454688826,0.0,,
mismatch,2,LQR,-1,116,1.5,-1,,,,0.13458268703518905,0.2944469522685945,0.40374806110556716,0.14802393810478626,0.05963148595765233,0.13277529880410713,5.518013435807495,0.0125,,
mismatch,2,SMC,-1,116,1.5,-1,,16.0,0.5,0.1381113474649793,0.2928797361353345,0.4143340423949379,0.15327701579641412,0.2024735063314438,0.1450707841979687,7.320633423198737,0.0225,,
mismatch,2,PPO,1024,116,1.5,-1,,,,0.10308812072571036,0.23053079043208252,0.30926436217713105,0.13823349015603278,0.03904511174187064,0.21310495025945125,10.411190149813988,0.0275,,
mismatch,2,PPO,123,116,1.5,-1,,,,0.10998168283630648,0.23598785355216548,0.3299450485089195,0.14193269546017234,0.044596942607313395,0.17007314915445976,8.336762944778092,0.025,,
mismatch,2,PPO,42,116,1.5,-1,,,,0.11294044065579512,0.2350773510173613,0.33882132196738535,0.1647060585472687,0.13583621568977833,0.333211912162732,15.708182444948418,0.03,,
mismatch,2,Linear,-1,117,1.5,-1,0.5,,,2.0554299823016993,2.7662702067325293,6.166289946905098,5.442819944134465,4.745793402194977,0.39968466963108046,4.328887536620133,0.0,,
mismatch,2,LQR,-1,117,1.5,-1,,,,0.2550486808771257,0.5102076878502311,0.765146042631377,0.3760120625389211,0.05931822210550308,0.18940454486246858,6.96991378126058,0.01,,
mismatch,2,SMC,-1,117,1.5,-1,,16.0,0.5,0.26490391055485873,0.521952647893807,0.7947117316645763,0.3797736634718783,0.06940193101763725,0.20272514869613129,9.84130318359916,0.025,,
mismatch,2,PPO,1024,117,1.5,-1,,,,0.1882738796413465,0.5034762765741916,0.5648216389240395,0.16899484072317494,0.04074347298592329,0.31329651474209497,19.79639564771225,0.0575,,
mismatch,2,PPO,123,117,1.5,-1,,,,0.20778206594292994,0.5001670220693999,0.6233461978287899,0.23272083327749077,0.04097958654165268,0.27146816705156146,15.230154583845232,0.035,,
mismatch,2,PPO,42,117,1.5,-1,,,,0.2104727395774188,0.501996101854242,0.6314182187322565,0.2478466222183434,0.06586756929755211,0.2825919469154238,16.307978009722575,0.0425,,
mismatch,2,Linear,-1,118,1.5,-1,0.5,,,1.989395301968652,2.5853615612584213,5.968185905905956,5.688216359527023,5.205569922924042,0.39687025232561063,3.9897935749310385,0.0,,
mismatch,2,LQR,-1,118,1.5,-1,,,,0.1638179526270266,0.25170178449146413,0.49145385788107976,0.356691861341213,0.05284556746482849,0.13708912383891966,5.394947330070046,0.01,,
mismatch,2,SMC,-1,118,1.5,-1,,16.0,0.5,0.16973439549542624,0.25561056760964074,0.5092031864862787,0.3715914140144984,0.05533070117235184,0.1534399226520668,8.031134228092037,0.02,,
mismatch,2,PPO,1024,118,1.5,-1,,,,0.10241638566193141,0.18609051855502678,0.30724915698579425,0.1372940579061339,0.07177586853504181,0.18909945773736497,10.957941539289727,0.0275,,
mismatch,2,PPO,123,118,1.5,-1,,,,0.13112828324367745,0.20857540330959937,0.3933848497310323,0.21708763701220354,0.11735012754797935,0.1798644784531391,9.292585296226349,0.0225,,
mismatch,2,PPO,42,118,1.5,-1,,,,0.12447922753831271,0.20364103781959264,0.37343768261493815,0.20661033899235873,0.0881672091782093,0.17882513357999913,9.255081004096763,0.0225,,
mismatch,2,Linear,-1,119,1.5,-1,0.5,,,2.4458680423108223,3.100865843793041,7.337604126932466,6.4931656453344555,6.577384829521179,0.4873894168681783,5.627554764834426,0.0,,
mismatch,2,LQR,-1,119,1.5,-1,,,,0.21916819880201682,0.32686333992788297,0.6575045964060504,0.6285437807716705,0.1040717251598835,0.24374481334234588,6.908908457323361,0.0125,,
mismatch,2,SMC,-1,119,1.5,-1,,16.0,0.5,0.15206607946265158,0.24681623123311427,0.4561982383879547,0.4248561890864814,0.06141367182135582,0.2516693030439748,9.663088810489844,0.025,,
mismatch,2,PPO,1024,119,1.5,-1,,,,0.08131659296453495,0.17949318861508487,0.24394977889360484,0.08120159425968189,0.01586798205971718,0.28058220988645816,11.538781224337948,0.0275,,
mismatch,2,PPO,123,119,1.5,-1,,,,0.10365631343473247,0.19393524424924444,0.3109689403041974,0.158720993252908,0.029709722846746445,0.271208693187433,9.987729057714564,0.0225,,
mismatch,2,PPO,42,119,1.5,-1,,,,0.09918736129478921,0.1889984979556367,0.2975620838843676,0.12850865711929438,0.02902660146355629,0.281442255013973,11.075203256820542,0.0275,,
mismatch,3,Linear,-1,100,1.5,-1,32.0,,,0.06597921457250021,0.10891592309432634,0.19793764371750064,0.11346839088659136,0.054749103263020515,0.15502833859284323,5.287950141875392,0.0125,,
mismatch,3,LQR,-1,100,1.5,-1,,,,0.0699140621323668,0.10708765362863236,0.2097421863971004,0.11956182941449461,0.05655724182724953,0.15408589965065805,3.5838508932158164,0.0,,
mismatch,3,SMC,-1,100,1.5,-1,,16.0,0.5,0.09439755863171762,0.12292082388830153,0.28319267589515285,0.2853141924665298,0.1343560479581356,0.1711594734286908,5.988345111782267,0.0175,,
mismatch,3,PPO,1024,100,1.5,-1,,,,0.07052740117272553,0.11744046068790864,0.21158220351817658,0.10615349439961583,0.057373831048607826,0.16713492005617542,6.368256065589355,0.0175,,
mismatch,3,PPO,123,100,1.5,-1,,,,0.06643650660729493,0.10290492368188468,0.19930951982188477,0.09644882646561773,0.041406068950891495,0.16622277345691813,5.5456319712499065,0.015,,
mismatch,3,PPO,42,100,1.5,-1,,,,0.06475362224591058,0.10007737836925448,0.19426086673773174,0.09639882295173996,0.041595811024308205,0.16351172019567276,5.288369243541336,0.015,,
mismatch,3,Linear,-1,101,1.5,-1,32.0,,,0.065743774227126,0.16967341006273914,0.19723132268137802,0.04709054759623092,0.04523366689682007,0.16606836440854536,6.52387587503081,0.015,,
mismatch,3,LQR,-1,101,1.5,-1,,,,0.13577830634627208,0.22035154171201493,0.4073349190388163,0.2299199077634164,0.3625560998916626,0.18482610227411236,6.660014779887465,0.0075,,
mismatch,3,SMC,-1,101,1.5,-1,,16.0,0.5,0.16325949544918508,0.26929099376074883,0.4897784863475552,0.20457438655473567,0.42304766178131104,0.18280186305892945,8.520977915082435,0.025,,
mismatch,3,PPO,1024,101,1.5,-1,,,,0.07170199150651545,0.19118674309115785,0.21510597451954633,0.04244182571584796,0.053589463233947754,0.2055310181102848,11.301116464253624,0.0325,,
mismatch,3,PPO,123,101,1.5,-1,,,,0.060995032306348694,0.16666722167599157,0.18298509691904608,0.0589858509692145,0.06269755959510803,0.17967149550257774,8.359156164233779,0.02,,
mismatch,3,PPO,42,101,1.5,-1,,,,0.05957537587749109,0.16584345577858398,0.17872612763247325,0.053962334162659116,0.0600358247756958,0.17005271146868234,7.600713359312599,0.02,,
mismatch,3,Linear,-1,102,1.5,-1,32.0,,,0.06980477461354467,0.16928843850360611,0.20941432384063405,0.08049450807825283,0.032102204859256744,0.18535989916829992,7.094920390337828,0.015,,
mismatch,3,LQR,-1,102,1.5,-1,,,,0.1354679102201947,0.25528462501034116,0.40640373066058405,0.16892759621511272,0.07205478847026825,0.13972549584007327,1.881715306345857,0.0,,
mismatch,3,SMC,-1,102,1.5,-1,,16.0,0.5,0.12431259649315678,0.25174573606048867,0.3729377894794703,0.08585553581791895,0.03983733803033829,0.16680226966576597,4.810812722097495,0.0075,,
mismatch,3,PPO,1024,102,1.5,-1,,,,0.06975319147061987,0.17372411021724027,0.2092595744118596,0.06182090969135364,0.022739969193935394,0.21424200610626962,10.937498171248082,0.03,,
mismatch,3,PPO,123,102,1.5,-1,,,,0.06406324058169219,0.16345921106474257,0.19218972174507656,0.05873126660784086,0.0186455175280571,0.1931286461789514,8.55906965813517,0.0225,,
mismatch,3,PPO,42,102,1.5,-1,,,,0.06343117854612124,0.16328462855665252,0.19029353563836368,0.0601312365428901,0.019239984452724457,0.1817199870052183,7.240819477890452,0.0175,,
mismatch,3,Linear,-1,103,1.5,-1,32.0,,,0.06293144278268539,0.15232305893234246,0.18879432834805618,0.10057082933224278,0.06757009029388428,0.1954640070547784,6.74678150408322,0.02,,
mismatch,3,LQR,-1,103,1.5,-1,,,,0.06424766105924078,0.15003931005220564,0.19274298317772232,0.10705007279268754,0.07697716355323792,0.20085235247942979,5.931742438348083,0.01,,
mismatch,3,SMC,-1,103,1.5,-1,,16.0,0.5,0.11147915665640906,0.17360559850252463,0.3344374699692272,0.39674215524652856,0.09625956416130066,0.21992920894326584,8.29038863709305,0.0225,,
mismatch,3,PPO,1024,103,1.5,-1,,,,0.06263337726840255,0.14247405166795205,0.18790013180520768,0.1131957883797126,0.06080657243728638,0.19984414053156488,7.5329306526993625,0.0225,,
mismatch,3,PPO,123,103,1.5,-1,,,,0.05925448917329361,0.1413091688773738,0.17776346751988084,0.09385959282057521,0.04698649048805237,0.2236038383103424,9.644588007522797,0.0275,,
mismatch,3,PPO,42,103,1.5,-1,,,,0.058074352834280814,0.14097683791022483,0.17422305850284245,0.09144981847041184,0.045884400606155396,0.2115427379930703,8.598461718561136,0.025,,
mismatch,3,Linear,-1,104,1.5,-1,32.0,,,0.11429540191003658,0.22261903520892312,0.34288620573010975,0.11907258068418337,0.060096252243965864,0.19169476743499536,7.94173715408952,0.0225,,
mismatch,3,LQR,-1,104,1.5,-1,,,,0.13104734024735895,0.22348071146668694,0.3931420207420768,0.163898017136725,0.05021487548947334,0.21009119580661095,7.769756242241154,0.015,,
mismatch,3,SMC,-1,104,1.5,-1,,16.0,0.5,0.16008557185704075,0.23799635746859685,0.48025671557112226,0.34229489471073504,0.15191850811243057,0.22316252909758375,10.165603062028964,0.03,,
mismatch,3,PPO,1024,104,1.5,-1,,,,0.12104632888579198,0.23655366862081323,0.36313898665737593,0.1133430356355269,0.06489403685554862,0.19950516434604687,9.171110527640655,0.0275,,
mismatch,3,PPO,123,104,1.5,-1,,,,0.1159116501292076,0.214024402298186,0.3477349503876228,0.10273088458465574,0.04597331862896681,0.2189812066522369,10.258764599393295,0.03,,
mismatch,3,PPO,42,104,1.5,-1,,,,0.11547416160138617,0.21295921416149854,0.3464224848041585,0.1031593287386644,0.04651010222733021,0.21652741128221117,10.086842665519455,0.03,,
mismatch,3,Linear,-1,105,1.5,-1,32.0,,,0.04192690027092683,0.09393540667268126,0.1257807008127805,0.09043497380651074,0.16766637563705444,0.12322140353130283,4.09838031698556,0.01,,
mismatch,3,LQR,-1,105,1.5,-1,,,,0.07084735137691485,0.15353873845946378,0.21254205413074453,0.07597286116193842,0.14731329679489136,0.09991347797370592,1.0700788660707112,0.0,,
mismatch,3,SMC,-1,105,1.5,-1,,16.0,0.5,0.12192357134334093,0.22661001472474923,0.36577071403002276,0.1040460803994426,0.21362847089767456,0.14600291103033441,3.6480314243797936,0.005,,
mismatch,3,PPO,1024,105,1.5,-1,,,,0.03767833822768364,0.08720993220129683,0.11303501468305092,0.07005340192053053,0.11184293031692505,0.13558771388786392,5.6859120757065735,0.0125,,
mismatch,3,PPO,123,105,1.5,-1,,,,0.03474881048047186,0.08573334605672107,0.10424643144141557,0.06469805741015776,0.10801023244857788,0.13882501390437477,6.046756659410622,0.015,,
mismatch,3,PPO,42,105,1.5,-1,,,,0.035134455271557605,0.086825944526671,0.10540336581467281,0.06645401447643469,0.10968738794326782,0.12982523623398712,4.83806358610159,0.01,,
mismatch,3,Linear,-1,106,1.5,-1,32.0,,,0.050759488416441616,0.12901714401084866,0.15227846524932484,0.042699349038072945,0.02968757413327694,0.10729945464956196,4.202950134900072,0.01,,
mismatch,3,LQR,-1,106,1.5,-1,,,,0.05285074466650536,0.1264820266240808,0.15855223399951607,0.049619411515003,0.02241567336022854,0.10424897698016719,2.685081938764542,0.0,,
mismatch,3,SMC,-1,106,1.5,-1,,16.0,0.5,0.0693725010315119,0.1411747377708731,0.20811750309453567,0.07763566610828777,0.021549824625253677,0.11013790788172882,4.932260155262408,0.015,,
mismatch,3,PPO,1024,106,1.5,-1,,,,0.04176902342678674,0.12471946231590936,0.12530707028036023,0.029355136990938106,0.027764933183789253,0.15161697295241225,7.9893226070395915,0.0225,,
mismatch,3,PPO,123,106,1.5,-1,,,,0.04121777623294174,0.126789787688089,0.12365332869882521,0.02781861057551003,0.020542697980999947,0.16694385777030168,9.007846204437719,0.025,,
mismatch,3,PPO,42,106,1.5,-1,,,,0.03721375191500619,0.11192473573171696,0.11164125574501858,0.028152457507396186,0.02224850095808506,0.1312487967628196,5.8847544741280355,0.015,,
mismatch,3,Linear,-1,107,1.5,-1,32.0,,,0.09529627909681025,0.2042234813460996,0.28588883729043074,0.14574106092806216,0.14963340759277344,0.18227215739259697,5.531586139767239,0.015,,
mismatch,3,LQR,-1,107,1.5,-1,,,,0.12054728219093613,0.2195133590861127,0.3616418465728084,0.24390217441099662,0.48911696672439575,0.1940711313193123,4.156661943882984,0.005,,
mismatch,3,SMC,-1,107,1.5,-1,,16.0,0.5,0.18803898263443958,0.2583094539882815,0.5641169479033188,0.534132476206179,0.6398701071739197,0.2129526888420242,6.32350432386459,0.0175,,
mismatch,3,PPO,1024,107,1.5,-1,,,,0.09140089355681652,0.1939513882284672,0.27420268067044956,0.1492521297416569,0.1715604066848755,0.2158507341681573,8.115623620548897,0.02,,
mismatch,3,PPO,123,107,1.5,-1,,,,0.08154215539417733,0.18778692209551023,0.244626466182532,0.1400782361994555,0.14777374267578125,0.23046850030684374,9.332088103340473,0.0225,,
mismatch,3,PPO,42,107,1.5,-1,,,,0.08027950616620004,0.1878718755965921,0.24083851849860013,0.13779060947306362,0.14609599113464355,0.23085550333087582,9.486558023117512,0.025,,
mismatch,3,Linear,-1,108,1.5,-1,32.0,,,0.09618209245408005,0.1805691275412892,0.28854627736224014,0.16720073184941286,0.22988635301589966,0.19989341790985288,7.444312997985408,0.0175,,
mismatch,3,LQR,-1,108,1.5,-1,,,,0.09492548344872044,0.1813896190216758,0.2847764503461613,0.19854996010753106,0.39695507287979126,0.17692829431220425,6.056132021948165,0.0075,,
mismatch,3,SMC,-1,108,1.5,-1,,16.0,0.5,0.11506370633510767,0.2027909056632036,0.34519111900532296,0.2020527447723312,0.3927691578865051,0.1648073238541286,7.817660575736757,0.0225,,
mismatch,3,PPO,1024,108,1.5,-1,,,,0.0868161527179832,0.1681130839395373,0.26044845815394957,0.12364000353364298,0.10139375925064087,0.21655917385049592,8.508327903959948,0.0225,,
mismatch,3,PPO,123,108,1.5,-1,,,,0.07416406551070963,0.15625389554471517,0.2224921965321289,0.10992287297123744,0.09736448526382446,0.2238295105427615,9.760205982797878,0.025,,
mismatch,3,PPO,42,108,1.5,-1,,,,0.0742489073382178,0.15652729663090953,0.22274672201465343,0.11439924756133998,0.10020333528518677,0.21905472540201393,9.483515708089389,0.025,,
mismatch,3,Linear,-1,109,1.5,-1,32.0,,,0.08046137276535245,0.2202880662939912,0.24138411829605735,0.06646415588365477,0.028874754905700684,0.1754596209585518,6.6656154645100685,0.015,,
mismatch,3,LQR,-1,109,1.5,-1,,,,0.08606658101678731,0.21433938653367127,0.2581997430503619,0.0717831510550308,0.03286987170577049,0.19264918576629583,7.187228610257122,0.01,,
mismatch,3,SMC,-1,109,1.5,-1,,16.0,0.5,0.0961419645207605,0.219515250014787,0.28842589356228154,0.13617396968658324,0.06872771307826042,0.20976248932992916,9.944318452318786,0.0275,,
mismatch,3,PPO,1024,109,1.5,-1,,,,0.07996347094851168,0.21896139813259133,0.23989041284553503,0.06075542505807531,0.02525094896554947,0.18213942050562237,6.696246127133552,0.0125,,
mismatch,3,PPO,123,109,1.5,-1,,,,0.08166215985495495,0.21214373300688638,0.24498647956486486,0.05741452772377266,0.022022869437932968,0.20683941585964005,9.5596546451941,0.025,,
mismatch,3,PPO,42,109,1.5,-1,,,,0.08090506507283508,0.21116738542233066,0.24271519521850526,0.05810403417404971,0.021582070738077164,0.19829446591083844,8.794393517534921,0.0225,,
mismatch,3,Linear,-1,110,1.5,-1,32.0,,,0.0293023230940342,0.06453827201798107,0.08790696928210259,0.07675618840163045,0.06741635501384735,0.12163040170125533,2.017094574411157,0.005,,
mismatch,3,LQR,-1,110,1.5,-1,,,,0.0425342056162482,0.08557908005557044,0.12760261684874458,0.10135457946424499,0.08109230548143387,0.10157250954236538,0.46759488856573406,0.0,,
mismatch,3,SMC,-1,110,1.5,-1,,16.0,0.5,0.06887758310717017,0.09853119526191613,0.20663274932151052,0.2691682695330661,0.23358360677957535,0.1386050796355446,2.1884534053490934,0.005,,
mismatch,3,PPO,1024,110,1.5,-1,,,,0.029079930430258055,0.06060134459083878,0.08723979129077417,0.07662084652685824,0.07221932709217072,0.14627244152556038,3.6710399385983914,0.0075,,
mismatch,3,PPO,123,110,1.5,-1,,,,0.027166584120708784,0.06218790182153237,0.08149975236212635,0.06959432339364732,0.053877826780080795,0.15735392798808986,4.489340845493666,0.0125,,
mismatch,3,PPO,42,110,1.5,-1,,,,0.026169458102645447,0.06142392369415107,0.07850837430793633,0.06570187249554345,0.054964687675237656,0.149610186148983,3.852218796363485,0.0075,,
mismatch,3,Linear,-1,111,1.5,-1,32.0,,,0.038404499296352874,0.05950199085417314,0.11521349788905862,0.050051393522018636,0.00861299317330122,0.105998819754308,3.392700377674167,0.01,,
mismatch,3,LQR,-1,111,1.5,-1,,,,0.08949291228656583,0.12657630783549445,0.26847873685969753,0.10416425364436926,0.012051202356815338,0.10970721614867579,1.6058234217059564,0.0,,
mismatch,3,SMC,-1,111,1.5,-1,,16.0,0.5,0.07942315405900478,0.10480878873027179,0.23826946217701434,0.17305186003975478,0.01786946691572666,0.111551382438507,3.4067251502102978,0.01,,
mismatch,3,PPO,1024,111,1.5,-1,,,,0.03757615748240132,0.05798215893648223,0.11272847244720395,0.046526211630093094,0.007959126494824886,0.11227840946945467,3.865270264053388,0.01,,
mismatch,3,PPO,123,111,1.5,-1,,,,0.03657957798443697,0.055574044798733575,0.10973873395331092,0.04132496383627532,0.007563022896647453,0.11795543282794443,4.189522859750719,0.0125,,
mismatch,3,PPO,42,111,1.5,-1,,,,0.03598916652230724,0.05518967245591774,0.10796749956692171,0.04160710477074723,0.007536976598203182,0.1195172532519646,4.347831148376147,0.01,,
mismatch,3,Linear,-1,112,1.5,-1,32.0,,,0.06830796850411684,0.1791637759865428,0.20492390551235054,0.05961950609379989,0.004744537174701691,0.1493416465911782,3.292748330684662,0.0025,,
mismatch,3,LQR,-1,112,1.5,-1,,,,0.08001031869587334,0.18691887968651605,0.24003095608762004,0.051776043518825816,0.016635417938232422,0.14249984162207577,2.318945121962683,0.0,,
mismatch,3,SMC,-1,112,1.5,-1,,16.0,0.5,0.10589248046522041,0.21083909011140545,0.31767744139566123,0.12780911263860303,0.014038482680916786,0.16497897993723287,5.058080411255501,0.01,,
mismatch,3,PPO,1024,112,1.5,-1,,,,0.06407745593403182,0.18093470366784317,0.19223236780209546,0.03487360606222977,0.005726214498281479,0.1628518082443021,4.6701842831409435,0.0075,,
mismatch,3,PPO,123,112,1.5,-1,,,,0.06463352142711629,0.17862294576325663,0.19390056428134889,0.030867940582403983,0.0035319775342941284,0.13900587838921147,2.4336242368549295,0.0,,
mismatch,3,PPO,42,112,1.5,-1,,,,0.0647273002312761,0.17832763638195354,0.1941819006938283,0.033071352542596466,0.005030732601881027,0.13844883134426025,2.3177582799005085,0.0,,
mismatch,3,Linear,-1,113,1.5,-1,32.0,,,0.062196915352628786,0.12937518205955,0.18659074605788636,0.07876295228431254,0.042283132672309875,0.1756810272795304,4.8660088310185365,0.0075,,
mismatch,3,LQR,-1,113,1.5,-1,,,,0.08747354602512415,0.1755692480909575,0.26242063807537247,0.09626710036033649,0.052953675389289856,0.14201142908709166,0.9043317740354034,0.0,,
mismatch,3,SMC,-1,113,1.5,-1,,16.0,0.5,0.15843730264576344,0.266029237313522,0.4753119079372904,0.2761487538385906,0.026995867490768433,0.19789802458841935,2.5968070734358495,0.0025,,
mismatch,3,PPO,1024,113,1.5,-1,,,,0.061235220827617474,0.12723316353070238,0.18370566248285242,0.07650192505047645,0.043572038412094116,0.17882296723543556,4.688175014654187,0.01,,
mismatch,3,PPO,123,113,1.5,-1,,,,0.05735456976336632,0.12426442381626669,0.17206370929009895,0.06876146626647239,0.03919878602027893,0.16527426154166924,2.7449915912118628,0.0025,,
mismatch,3,PPO,42,113,1.5,-1,,,,0.057464019454247686,0.12497255121200206,0.17239205836274304,0.06982182741257144,0.0407881885766983,0.16409836007175302,2.6354962118148246,0.005,,
mismatch,3,Linear,-1,114,1.5,-1,32.0,,,0.021928296544444333,0.06428867318136916,0.065784889633333,0.008960492538150263,0.021354779601097107,0.11142552840962375,3.672454763774215,0.0075,,
mismatch,3,LQR,-1,114,1.5,-1,,,,0.057021828537074506,0.0893463606722617,0.17106548561122353,0.056374258603210804,0.08490264415740967,0.08846731999445619,0.8677624369483873,0.0,,
mismatch,3,SMC,-1,114,1.5,-1,,16.0,0.5,0.03614353871163436,0.07486209676752265,0.10843061613490308,0.00906049321624048,0.018600642681121826,0.08812618940658437,2.493455488893619,0.0075,,
mismatch,3,PPO,1024,114,1.5,-1,,,,0.021606493809013468,0.06255244962591651,0.0648194814270404,0.008898134395066235,0.022042497992515564,0.09185749266361655,2.302386548173162,0.005,,
mismatch,3,PPO,123,114,1.5,-1,,,,0.020939101954900403,0.06241071641066011,0.0628173058647012,0.012689540703079583,0.030507072806358337,0.08811996543217925,2.0766426901810595,0.005,,
mismatch,3,PPO,42,114,1.5,-1,,,,0.02086415284074044,0.06187964420505006,0.06259245852222133,0.008766944244228027,0.01857750117778778,0.08631654367073813,1.6157233506093789,0.0,,
mismatch,3,Linear,-1,115,1.5,-1,32.0,,,0.030307830083752957,0.04471592701563746,0.09092349025125887,0.08554893396334884,0.14620640873908997,0.08454937277886636,2.5207395054874375,0.0075,,
mismatch,3,LQR,-1,115,1.5,-1,,,,0.06629216204864202,0.0949768166052139,0.1988764861459261,0.12565621685374667,0.23372381925582886,0.09521889953951419,0.861675762508072,0.0,,
mismatch,3,SMC,-1,115,1.5,-1,,16.0,0.5,0.08297668595303621,0.11177143188755215,0.24893005785910863,0.18497692162377966,0.4770106375217438,0.10240915006632217,2.6890282703401422,0.0075,,
mismatch,3,PPO,1024,115,1.5,-1,,,,0.0318259683755828,0.04468331781489292,0.09547790512674839,0.08622702873415417,0.14784035086631775,0.08742450463801547,2.625064170085736,0.0075,,
