scenario,node,method,model_name,train_seed,test_seed,mismatch,pulse_step,mae,steady_l1,final_l1,energy_u,saturation_fraction,mean_post_pulse_error
mismatch,3,SAC,sac_continuous_hopfield_node3_screen_100000steps_seed_42,42,116,2.0,-1,0.13127133693137297,0.28604234515884774,0.22194865345954895,5.427424063872186,0.0,
mismatch,3,SAC,sac_continuous_hopfield_node3_screen_100000steps_seed_42,42,117,2.0,-1,0.06181744672358036,0.10123739799737562,0.0835089161992073,6.488849783558707,0.0,
mismatch,3,SAC,sac_continuous_hopfield_node3_screen_100000steps_seed_42,42,118,2.0,-1,0.05713333175629873,0.09744954415033628,0.1503780409693718,4.634628056959113,0.0,
mismatch,3,SAC,sac_continuous_hopfield_node3_screen_100000steps_seed_42,42,119,2.0,-1,0.06483546011258266,0.13900499803554497,0.09454625844955444,3.63002526923716,0.0,
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_1024,1024,100,0.0,200,0.3597241091744778,0.06825267325764821,0.06020742654800415,11.608772076043525,0.025,1.909479943433063
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_1024,1024,101,0.0,200,0.3343149363672932,0.06805331619847337,0.06096625328063965,11.346509593268095,0.025,1.8721442763549994
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_1024,1024,102,0.0,200,0.4119626712119818,0.06682900644056959,0.06163442134857178,24.643978859377857,0.06,2.1143610400022634
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_1024,1024,103,0.0,200,0.3791634803194652,0.06803166681187756,0.060856640338897705,16.524761172996264,0.0425,1.8950747172881048
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_1024,1024,104,0.0,200,0.46510324234658496,0.06789816375591873,0.060580670833587646,27.4205766764248,0.0775,1.8900722926436224
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_1024,1024,105,0.0,200,0.34480871257456586,0.06749249423313657,0.061465442180633545,18.02412933903826,0.0425,1.909630311527915
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_1024,1024,106,0.0,200,0.4625408830315088,0.06757917374740412,0.06177854537963867,26.609099311557422,0.055,2.024011288672241
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_1024,1024,107,0.0,200,0.4037701489813378,0.0677907294191328,0.061689913272857666,19.198895805505497,0.04,1.8639996958924319
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_1024,1024,108,0.0,200,0.3390691776489738,0.06795455912059103,0.06047987937927246,11.374163790125406,0.0275,1.8935648351212713
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_1024,1024,109,0.0,200,0.40052200652154185,0.06798119472776666,0.06062877178192139,16.366072620005713,0.035,1.8799545264788973
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_1024,1024,110,0.0,200,0.35233364535878076,0.06740239584519539,0.06080371141433716,17.06619716075847,0.04,1.920736083640388
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_1024,1024,111,0.0,200,0.5772821791601659,0.06869910526330825,0.06003826856613159,37.598442369854006,0.1075,1.9214016968078578
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_1024,1024,112,0.0,200,0.34714373628936357,0.06761706714736826,0.060762643814086914,13.539259230006717,0.03,1.8956013528435534
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_1024,1024,113,0.0,200,0.5360274092291953,0.0683506769300611,0.06035858392715454,26.981963531594456,0.06,1.9219393122533512
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_1024,1024,114,0.0,200,0.34090662001015143,0.06835051966302189,0.060626447200775146,8.244881305677424,0.0175,1.8987831269108242
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_1024,1024,115,0.0,200,0.3625930015412674,0.06850407154149847,0.05987733602523804,8.372740598475971,0.015,1.8793032585471794
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_1024,1024,116,0.0,200,0.36252356955126636,0.06738813297340164,0.06090480089187622,16.4298958144108,0.035,1.9360946024031336
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_1024,1024,117,0.0,200,0.4088777082493019,0.06837944044835037,0.0606498122215271,23.097602279658922,0.0475,1.8991639085614413
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_1024,1024,118,0.0,200,0.3504940714975099,0.06755874018518278,0.061329662799835205,12.8555047929453,0.0275,1.8953981311407997
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_1024,1024,119,0.0,200,0.5813477935905453,0.06850199769308538,0.05993300676345825,30.279665242902762,0.075,1.8768665283844246
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_123,123,100,0.0,200,0.3970023929323391,0.0820955997907821,0.08557325601577759,10.80284910761014,0.02,2.115326482121513
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_123,123,101,0.0,200,0.36972524112141564,0.08129487919080773,0.08717203140258789,11.588804428358605,0.0225,2.0742617586108656
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_123,123,102,0.0,200,0.463176933034375,0.07776659663858605,0.08765453100204468,18.665674422798695,0.04,2.407098770146235
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_123,123,103,0.0,200,0.4229115751573502,0.08115284166724225,0.08681422472000122,16.810067845722113,0.04,2.1153870733658695
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_123,123,104,0.0,200,0.4984381252068311,0.08093856856870799,0.08616739511489868,24.658230856880685,0.055,2.10977747751891
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_123,123,105,0.0,200,0.38856839668702453,0.07920859013626605,0.08769750595092773,17.266547024353297,0.04,2.166817774764489
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_123,123,106,0.0,200,0.5131156321135771,0.07875312416365852,0.08805757761001587,21.745831935236588,0.05,2.324053758291982
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_123,123,107,0.0,200,0.44582208066231144,0.0802148445336907,0.0885116457939148,16.661050636015137,0.035,2.088100371011232
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_123,123,108,0.0,200,0.37717670733488456,0.08114823710495307,0.08598566055297852,12.344250707226696,0.0275,2.1105531695859496
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_123,123,109,0.0,200,0.44161780062886397,0.08127722794902914,0.08640062808990479,15.31928488821054,0.03,2.0860693553156815
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_123,123,110,0.0,200,0.3955620554227812,0.07926500776069767,0.08629697561264038,15.282385211271023,0.035,2.172474517825231
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_123,123,111,0.0,200,0.5925860729878296,0.08342556450745942,0.0855093002319336,31.44693845505168,0.0725,2.0996616296192157
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_123,123,112,0.0,200,0.3944234971347221,0.07977526940773298,0.08627861738204956,13.382705702558614,0.03,2.1431998603175675
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_123,123,113,0.0,200,0.5648111096573243,0.08218908242099447,0.08588260412216187,20.39339937255508,0.045,2.1356091668588384
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_123,123,114,0.0,200,0.37663028992136516,0.08221351204692949,0.08656591176986694,9.965614005079873,0.0175,2.0947653160138584
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_123,123,115,0.0,200,0.3965912186573565,0.08292989590331729,0.0851554274559021,9.148804853901517,0.015,2.044950730269265
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_123,123,116,0.0,200,0.40477071116590935,0.07916457888980706,0.0864722728729248,12.944168196441456,0.025,2.193447006263988
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_123,123,117,0.0,200,0.4410671349127134,0.08229623454404467,0.08664155006408691,20.816795380270456,0.0425,2.092095555793216
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_123,123,118,0.0,200,0.39416840893440164,0.07946102937430512,0.0874672532081604,11.542642951160701,0.0225,2.146570308717774
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_123,123,119,0.0,200,0.5921963718239797,0.08288752768234706,0.08528351783752441,22.37111135848206,0.05,2.041093632050637
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_42,42,100,0.0,200,0.4052913954153623,0.13015732840623384,0.038045644760131836,13.256275862827454,0.025,2.1758926722837324
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_42,42,101,0.0,200,0.3802648573828952,0.12908480265810165,0.039906322956085205,10.701936628622127,0.0225,2.131897071784186
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_42,42,102,0.0,200,0.4641435966658207,0.12562479892814601,0.04044985771179199,20.21695084927645,0.0425,2.4167595018183268
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_42,42,103,0.0,200,0.43108309855849536,0.12892762240436342,0.039445698261260986,15.598553108574986,0.04,2.1726908117755137
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_42,42,104,0.0,200,0.505011444652789,0.12891767459151185,0.03872406482696533,24.685290804959806,0.0625,2.1640248069938144
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_42,42,105,0.0,200,0.3983668549015734,0.1269261217503636,0.04048043489456177,17.97033024940247,0.0425,2.2061531105963743
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_42,42,106,0.0,200,0.5191361166196948,0.1263700894275565,0.04082673788070679,23.101804486347625,0.05,2.3565603066699126
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_42,42,107,0.0,200,0.45221437986069984,0.12764665806367073,0.04140591621398926,15.74586679063923,0.035,2.143419303027774
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_42,42,108,0.0,200,0.3874700180164299,0.12915235486479454,0.03851526975631714,10.973737431602515,0.0275,2.1660805531031455
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_42,42,109,0.0,200,0.4534034182186721,0.1292279355779842,0.03901803493499756,18.59154429221796,0.0325,2.142151345197686
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_42,42,110,0.0,200,0.39976067389829933,0.12751233554732652,0.03895461559295654,14.645010152682685,0.0325,2.1972761072823084
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_42,42,111,0.0,200,0.6073041058386229,0.13166879062299375,0.03803342580795288,31.856233046078568,0.0775,2.1649925842306654
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_42,42,112,0.0,200,0.4007855664237293,0.12793351728239177,0.03889334201812744,12.024982188278086,0.0275,2.180635940978554
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_42,42,113,0.0,200,0.5745120496587427,0.13011504958073297,0.03836667537689209,18.872629689113506,0.0425,2.1974056568460085
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_42,42,114,0.0,200,0.38980230503248753,0.13010223816942285,0.0391964316368103,14.079098208281419,0.02,2.156621049607719
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_42,42,115,0.0,200,0.4087394436121495,0.13147096634830957,0.03773927688598633,11.749347596440192,0.015,2.106092123092333
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_42,42,116,0.0,200,0.40823882564217945,0.12735536147230936,0.03914225101470947,12.660235443705998,0.0275,2.217595234879325
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_42,42,117,0.0,200,0.4528360701694849,0.13017862423518559,0.03928720951080322,20.145463722719576,0.0475,2.154703367862906
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_42,42,118,0.0,200,0.4032452137690233,0.1272145084760807,0.04021531343460083,11.121177621527256,0.0225,2.1898136465481266
pulse,2,PPO,ppo_continuous_hopfield_node2_final_seed_42,42,119,0.0,200,0.603281055617743,0.13141532959761443,0.03789240121841431,22.132138168377754,0.0475,2.1023042016565356
pulse,2,SAC,sac_continuous_hopfield_node2_screen_100000steps_seed_42,42,100,0.0,200,1.0621689112929755,0.7013598217824359,0.3995627164840698,27.30674104610297,0.0,5.966052790742312
pulse,2,SAC,sac_continuous_hopfield_node2_screen_100000steps_seed_42,42,101,0.0,200,1.0012791760177573,0.602448885731491,0.4052545428276062,28.038183273203607,0.0,5.668513500720114
pulse,2,SAC,sac_continuous_hopfield_node2_screen_100000steps_seed_42,42,102,0.0,200,0.8101502089727909,0.4110944355711525,0.4078371524810791,23.656109592638618,0.0,4.271171757089558
pulse,2,SAC,sac_continuous_hopfield_node2_screen_100000steps_seed_42,42,103,0.0,200,1.0813902274009495,0.6829384771394141,0.39684075117111206,31.89277501966343,0.0,5.946565624122596
pulse,2,SAC,sac_continuous_hopfield_node2_screen_100000steps_seed_42,42,104,0.0,200,1.1654795277848258,0.7144491447158802,0.3948228359222412,36.08947553905934,0.0,6.000445647508054
pulse,2,SAC,sac_continuous_hopfield_node2_screen_100000steps_seed_42,42,105,0.0,200,0.9684048583723314,0.5368874966178412,0.4022855758666992,32.16796768209006,0.0,5.274244712489606
pulse,2,SAC,sac_continuous_hopfield_node2_screen_100000steps_seed_42,42,106,0.0,200,1.1469419663702312,0.6984091765350766,0.38236039876937866,29.51743143437781,0.0,5.962236935893695
pulse,2,SAC,sac_continuous_hopfield_node2_screen_100000steps_seed_42,42,107,0.0,200,1.0108509187579637,0.5283591410628071,0.4056923985481262,27.459752350429394,0.0,5.406922670553869
pulse,2,SAC,sac_continuous_hopfield_node2_screen_100000steps_seed_42,42,108,0.0,200,1.0659935493409287,0.7207127095740519,0.3949905037879944,29.50068008172295,0.0,6.025563004449825
pulse,2,SAC,sac_continuous_hopfield_node2_screen_100000steps_seed_42,42,109,0.0,200,1.1301333428417035,0.6746651444722105,0.399914026260376,30.04952362728933,0.0,5.87913452893199
pulse,2,SAC,sac_continuous_hopfield_node2_screen_100000steps_seed_42,42,110,0.0,200,0.664919002835522,0.39634905691132133,0.41995978355407715,26.131964607053227,0.0,3.649357533684714
pulse,2,SAC,sac_continuous_hopfield_node2_screen_100000steps_seed_42,42,111,0.0,200,1.1653181608837542,0.5107135349125774,0.41950392723083496,43.040605288478105,0.0,5.332365080436219
pulse,2,SAC,sac_continuous_hopfield_node2_screen_100000steps_seed_42,42,112,0.0,200,0.7336722963558493,0.404415726247761,0.418867290019989,24.21964448600636,0.0,3.987164127867465
pulse,2,SAC,sac_continuous_hopfield_node2_screen_100000steps_seed_42,42,113,0.0,200,1.2334377031869326,0.6748365484821943,0.4002911448478699,33.36432424285882,0.0,5.965787268285431
pulse,2,SAC,sac_continuous_hopfield_node2_screen_100000steps_seed_42,42,114,0.0,200,0.9847414914157833,0.5791604336765077,0.40924155712127686,26.53697489010974,0.0,5.6098810623386015
pulse,2,SAC,sac_continuous_hopfield_node2_screen_100000steps_seed_42,42,115,0.0,200,1.0049753130296692,0.5499648616453747,0.4193880558013916,29.014841666535837,0.0,5.426076627989758
pulse,2,SAC,sac_continuous_hopfield_node2_screen_100000steps_seed_42,42,116,0.0,200,0.700169659023818,0.39820188412695756,0.4184681177139282,20.86307736968164,0.0,3.7319023406031118
pulse,2,SAC,sac_continuous_hopfield_node2_screen_100000steps_seed_42,42,117,0.0,200,1.0525024505246954,0.5583189851891848,0.4112367033958435,33.181936559715325,0.0,5.525820664727866
pulse,2,SAC,sac_continuous_hopfield_node2_screen_100000steps_seed_42,42,118,0.0,200,0.9864221588179705,0.5835048502977983,0.40003257989883423,23.767406605233777,0.0,5.455954721651564
pulse,2,SAC,sac_continuous_hopfield_node2_screen_100000steps_seed_42,42,119,0.0,200,1.2019293544611158,0.5289782395609367,0.4211723804473877,37.82054280251035,0.0,5.359465462818223
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_1024,1024,100,0.0,200,0.23593904402905166,0.02508088187487037,0.010466575622558594,21.592737090248534,0.0625,1.2923764570324279
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_1024,1024,101,0.0,200,0.2363314277717746,0.025262790421644848,0.010797858238220215,17.61889954697517,0.05,1.3002473057446937
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_1024,1024,102,0.0,200,0.2293288374270513,0.025292235001185794,0.011254191398620605,20.440315298586796,0.06,1.2722959646686394
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_1024,1024,103,0.0,200,0.28743158389358603,0.025155617809498015,0.01078706979751587,18.985085793972164,0.05,1.2928905884749187
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_1024,1024,104,0.0,200,0.2780081757722873,0.02520835495059505,0.010671138763427734,23.491181963811336,0.0725,1.2865128497273397
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_1024,1024,105,0.0,200,0.2604732302769226,0.025344026217490066,0.011113345623016357,19.89054919450527,0.0525,1.2830432975358927
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_1024,1024,106,0.0,200,0.27578795411127,0.02499474764422134,0.011326909065246582,27.62872869810888,0.0825,1.27300844375804
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_1024,1024,107,0.0,200,0.23375146547336276,0.025379201673247195,0.011147499084472656,21.45472204463884,0.0625,1.3013316081067667
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_1024,1024,108,0.0,200,0.2570959267640798,0.025184919965671904,0.010619759559631348,16.099664867439795,0.0475,1.2868271972057386
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_1024,1024,109,0.0,200,0.24874405081500783,0.025269215466615595,0.010660290718078613,24.610707620482884,0.0725,1.293903152991216
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_1024,1024,110,0.0,200,0.25320133358915203,0.02548846508157842,0.01078861951828003,18.424570955097558,0.0525,1.2809992459375614
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_1024,1024,111,0.0,200,0.28811478608923463,0.0246359413995603,0.010328114032745361,23.878546118040337,0.07,1.2895364768071036
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_1024,1024,112,0.0,200,0.2836541118683233,0.025358362790243127,0.010778725147247314,24.997591176601617,0.0725,1.2805735817855566
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_1024,1024,113,0.0,200,0.2700736860660271,0.024965597339618353,0.010545849800109863,28.63147881781608,0.0825,1.2935571429407715
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_1024,1024,114,0.0,200,0.252731937257045,0.02493767082737184,0.010635554790496826,20.874785796895306,0.0575,1.2954144924184057
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_1024,1024,115,0.0,200,0.26900194649579173,0.025141274487530743,0.010217010974884033,24.20219456366192,0.07,1.299776571677692
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_1024,1024,116,0.0,200,0.23375353852444866,0.02544268926628578,0.010846853256225586,20.915061325215817,0.06,1.2794631959601719
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_1024,1024,117,0.0,200,0.23953738867391153,0.024878855438236102,0.010641694068908691,23.351687129990204,0.07,1.294549184202666
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_1024,1024,118,0.0,200,0.26809041472562184,0.02533082399563289,0.011046111583709717,17.703712040366746,0.05,1.2835935497776934
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_1024,1024,119,0.0,200,0.26207158598330427,0.025129405574666128,0.010240733623504639,27.30549059822778,0.08,1.299735768471117
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_123,123,100,0.0,200,0.23777845746304155,0.025281353451219606,0.02085292339324951,16.965666972682413,0.05,1.30433960806634
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_123,123,101,0.0,200,0.2397315514286328,0.02550259708530373,0.02068626880645752,12.515165336809297,0.0375,1.3191875105825674
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_123,123,102,0.0,200,0.2269156737305713,0.025534240057530962,0.020795762538909912,14.958968199151226,0.045,1.2549908070950144
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_123,123,103,0.0,200,0.2838412965401111,0.025397166920204956,0.020774364471435547,16.176168668522998,0.0425,1.3026161717936693
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_123,123,104,0.0,200,0.2834671170962471,0.02541051216331529,0.020818233489990234,19.679531170873727,0.0575,1.294704768380419
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_123,123,105,0.0,200,0.26256995697305263,0.025584992251278443,0.02072465419769287,14.707187113345231,0.0375,1.2823603079371637
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_123,123,106,0.0,200,0.2644602368086041,0.025283835770815243,0.020841360092163086,22.010016457740335,0.065,1.2545435138890029
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_123,123,107,0.0,200,0.23490403660868023,0.02565212872017313,0.020596683025360107,17.781929393844877,0.0525,1.3155920276816804
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_123,123,108,0.0,200,0.2613220342271593,0.025383581384372564,0.020830750465393066,12.433480433427643,0.035,1.2955361516516082
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_123,123,109,0.0,200,0.24716791813203745,0.025476262709240853,0.02075481414794922,17.536392889850152,0.0525,1.3083691244008975
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_123,123,110,0.0,200,0.2531437155057491,0.02565959935294993,0.02077615261077881,12.323145482756814,0.035,1.284073888894115
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_123,123,111,0.0,200,0.2965889251670945,0.024921323851118855,0.020857691764831543,19.88413970822677,0.06,1.3214556497628267
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_123,123,112,0.0,200,0.2722798367487677,0.025542011070582602,0.02081286907196045,14.092101130456296,0.0325,1.282863023324837
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_123,123,113,0.0,200,0.2678740361522719,0.02519300658209824,0.02086818218231201,21.86156478818782,0.0625,1.3043124222970424
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_123,123,114,0.0,200,0.2515131602875102,0.02520442322862369,0.02077925205230713,13.495142819097987,0.035,1.3177408392666214
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_123,123,115,0.0,200,0.2656407097282147,0.025337288501086058,0.020746171474456787,17.434040284305166,0.05,1.3308499716129618
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_123,123,116,0.0,200,0.23477681075452717,0.02562540144096186,0.020784616470336914,14.0705417337841,0.0375,1.2800567163274952
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_123,123,117,0.0,200,0.24260416264852458,0.02516008285736596,0.020776867866516113,17.53904718241484,0.0525,1.3194254651313546
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_123,123,118,0.0,200,0.27370950045003706,0.025564486850742942,0.020737886428833008,13.018333450840514,0.035,1.2846306682985962
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_123,123,119,0.0,200,0.2660412125330858,0.0253326687041992,0.020734846591949463,21.638489907017014,0.0625,1.3322573122452592
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_42,42,100,0.0,200,0.2383865732418997,0.026486888665843894,0.015577971935272217,15.225022453429132,0.045,1.3069425992000459
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_42,42,101,0.0,200,0.23996394641441157,0.026757236133203095,0.015652894973754883,12.507078050229559,0.0375,1.321042125099408
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_42,42,102,0.0,200,0.22728521368642055,0.026853557503609744,0.015981435775756836,14.711547960001486,0.045,1.2602969163157676
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_42,42,103,0.0,200,0.28413368869119604,0.026645434272969948,0.015706121921539307,15.765584288022247,0.0425,1.3056538199764949
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_42,42,104,0.0,200,0.28291777398201917,0.026655047465069793,0.01566380262374878,18.986507106227,0.0575,1.2976477241319655
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_42,42,105,0.0,200,0.2622883657584972,0.02688744836659343,0.015852034091949463,14.097175307559935,0.0375,1.2862169177859872
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_42,42,106,0.0,200,0.2628486964931744,0.02657006534943242,0.016070246696472168,18.921345584817303,0.0525,1.260289331532051
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_42,42,107,0.0,200,0.23445652650958757,0.02694921158714059,0.015791237354278564,16.149006145416244,0.0475,1.3180426233795597
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_42,42,108,0.0,200,0.26136667497381755,0.02662042829633495,0.01564466953277588,11.605556916997106,0.0325,1.2984317065730913
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_42,42,109,0.0,200,0.2474838993415323,0.026723407956277145,0.015615642070770264,16.548458437927287,0.045,1.310709736782557
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_42,42,110,0.0,200,0.25293224889410354,0.026963287113625327,0.015688419342041016,11.952714130816108,0.035,1.2872437187076653
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_42,42,111,0.0,200,0.2962612613365178,0.026019252813708635,0.015532314777374268,19.945790423895424,0.06,1.3218318467023806
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_42,42,112,0.0,200,0.2718045268442361,0.026824993403329524,0.01571279764175415,13.83711366796851,0.03,1.2861815030033241
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_42,42,113,0.0,200,0.26831721627801436,0.02638682989794531,0.015638768672943115,21.932435593135043,0.0625,1.306958729994312
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_42,42,114,0.0,200,0.2516578856943886,0.026388135129286918,0.01563817262649536,13.31783865443933,0.035,1.3192221688949943
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_42,42,115,0.0,200,0.26357780141831033,0.026509465431265623,0.015370607376098633,15.78713787133717,0.0425,1.3313517085142175
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_42,42,116,0.0,200,0.23443251837034115,0.026929066723419562,0.01572883129119873,14.169141777354913,0.04,1.2835607328660674
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_42,42,117,0.0,200,0.23682236282041888,0.026331561341605806,0.015643715858459473,15.030408810458058,0.045,1.3206115381569783
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_42,42,118,0.0,200,0.2733255915579108,0.026861673312974566,0.015822172164916992,11.373158139723788,0.03,1.2883057470586319
pulse,3,PPO,ppo_continuous_hopfield_node3_final_seed_42,42,119,0.0,200,0.2660021804238678,0.026504848566320207,0.015377938747406006,21.520018522714892,0.0625,1.3326500083750754
pulse,3,SAC,sac_continuous_hopfield_node3_screen_100000steps_seed_42,42,100,0.0,200,0.24991430545300058,0.08572244563680372,0.0556296706199646,15.843980158998207,0.02,1.3001951343328946
pulse,3,SAC,sac_continuous_hopfield_node3_screen_100000steps_seed_42,42,101,0.0,200,0.24272637239851658,0.08440624483297636,0.052959978580474854,13.387686937183808,0.02,1.306973132800626
pulse,3,SAC,sac_continuous_hopfield_node3_screen_100000steps_seed_42,42,102,0.0,200,0.2394967626680404,0.0858629642882281,0.05365246534347534,15.780721197013865,0.02,1.268767065869005
pulse,3,SAC,sac_continuous_hopfield_node3_screen_100000steps_seed_42,42,103,0.0,200,0.30590812919052907,0.08509749310941976,0.05401653051376343,16.843366630963104,0.02,1.2949076695367694
pulse,3,SAC,sac_continuous_hopfield_node3_screen_100000steps_seed_42,42,104,0.0,200,0.2841590353870704,0.0855905592303585,0.05491018295288086,18.66004218008943,0.02,1.2927380433556304
pulse,3,SAC,sac_continuous_hopfield_node3_screen_100000steps_seed_42,42,105,0.0,200,0.2652035709362127,0.08520418748167562,0.05304485559463501,14.956592458566952,0.02,1.2857249306505592
